,name,type,url_pics
147,148. Tei,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/10/c9/95/6d/disfruta-de-nuestra-barra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/25/a4/73/restaurante-asia-tei.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/c9/95/7d/disfruta-de-nuestro-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/91/0e/10/ku-bak-tres-delicias.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/c9/95/64/ambiente-tranquilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/25/a4/58/restaurante-asia-tei.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/25/a4/7f/restaurante-asia-tei.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/91/0e/16/teppanyaki-foie-gras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/25/a4/7f/restaurante-asia-tei.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/91/0e/16/teppanyaki-foie-gras.jpg']"
148,149. El Sol,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/09/59/1a/6c/el-sol.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/59/1a/69/el-sol.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/59/1a/63/el-sol.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/59/1a/64/el-sol.jpg']"
149,150. Restaurante Alegria,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/17/f1/e3/a3/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/f1/e3/a2/photo5jpg.jpg']"
150,151. Dimsum Market Chamberi,Chinese,[]
151,152. Yu Ren Bar &Taberna,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/d7/tallarines-frio-con-salsa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/e5/pastelitos-de-calabaza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/a2/e4/a5/pincho-de-ternera-picante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/d1/arroz-frito-con-tres.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e5/0f/langostino-con-pimientos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/dc/conejo-con-chiles-ajos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/e1/cacahuete-frito-con-pimientos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/b9/empanadilla-de-langostino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/e1/cacahuete-frito-con-pimientos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/a2/e4/b9/empanadilla-de-langostino.jpg']"
152,153. Restaurante Chino Victoria,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/6a/d0/dc/restaurante-chino-victoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/0e/45/bc/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/6a/d0/ed/restaurante-chino-victoria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/1d/0c/4a/20160927-154630-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/1d/0c/48/20160927-153832-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/1d/0c/49/20160927-153846-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/1d/0c/4b/20160927-154828-largejpg.jpg']"
153,154. Aqua Blue Madrid,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/73/e3/53/veel-keus.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/73/e3/59/veel-keus.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/71/f1/65/img-20160808-215348-largejpg.jpg']"
154,155. Oriental Victoria,Chinese,[]
155,156. Shen Zhou,Chinese,[]
156,157. Xake,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/dc/83/db/algunos-de-los-platos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/f1/f7/fa/img-20180512-145130-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4f/99/aa/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/fb/89/d4/img-20160206-145528-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4f/99/ab/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4f/99/ab/photo1jpg.jpg']"
157,158. Singapur,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/13/e2/bc/d7/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/e2/bc/d9/photo2jpg.jpg']"
158,159. Sabor Cantones,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/28/72/c1/84/cazuela-con-berenjena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/28/72/c1/83/cazuela-con-berenjena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/c1/07/ce/sabor-cantones.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/26/c1/07/cb/sabor-cantones.jpg']"
159,160. Estrella central,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/08/2d/07/29/estrella-central.jpg']
160,161. Restaurante Don Hot Pot,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/ea/1c/0e/taiji-hot-pot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/ea/1c/fd/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/ea/1e/a9/kungfu-panda.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/ea/1f/a2/ambiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/ea/1a/3b/hot-pot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/ea/1a/e4/pudin-casero-con-azucar.jpg']"
161,162. Wok Bravo!,Chinese,[]
162,163. Wok Passion,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/d2/e8/55/img-20180120-wa0003-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/d2/e8/56/img-20180120-wa0002-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/1f/b8/d0/marisco.jpg']"
163,164. Wok Fresh,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/09/e9/34/14/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e9/34/15/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e9/34/16/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e9/34/18/photo4jpg.jpg']"
164,165. Xiang Asia Restaurant,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/08/e4/9b/88/xiang-asia-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/94/8d/06/sopa-tom-yan-kun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/94/8d/09/pato-cantones.jpg']"
165,166. Fang,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/66/fc/img-20170320-142242-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/67/01/img-20170320-152400-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/67/00/img-20170320-150713-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/b8/66/ff/img-20170320-145047-largejpg_rotated_270.jpg']"
166,167. Orient,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/08/63/14/78/orient.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/81/10/39/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/81/10/38/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/62/95/1b/one-of-the-most-popular.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/81/10/3a/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/2e/0c/15/kissing-shells.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/74/60/03/orient.jpg']"
167,168. Tsukuri Soba,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/74/32/47/yakitori-lomo-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/32/45/yakisoba-kai-marisco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/32/42/panguabao-tombara-niku.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/32/44/sopa-noodle-karai-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/32/40/benton-japones-torino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/32/43/dim-sum-kao-pato-asado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/2f/87/yakitori-lomo-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/2f/70/panguabao-tombara-niku.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/74/2f/86/yakisoba-kai-marisco.jpg']"
168,169. Hotpot De Sichuan,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/83/94/8c/salchicha.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/94/98/shaomai-de-gambas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/d6/ba/olla-combinacion-3.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/4f/f4/68/olla-de-rana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/94/d6/los-platos-que-cocina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/d7/18/olla-tradicional-sichuan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/94/af/garra-de-pollo-sin-hueso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/4f/f4/67/olla-de-conejo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/83/94/af/garra-de-pollo-sin-hueso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/4f/f4/67/olla-de-conejo.jpg']"
169,170. Style Shanghai,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/7c/7d/ramen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/7d/07/pez.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/b2/19/9d/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b8/08/ba/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b8/08/b6/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/b2/19/97/photo0jpg.jpg']"
170,171. Ciudad Feliz,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/55/64/fb/el-local.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/34/32/d2/mi-comida-de-dieta-que.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/99/38/ff/ciudad-feliz-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/99/37/9d/ciudad-feliz-fachada.jpg']"
171,172. Gran Hong Kong,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/14/e3/1a/5d/20180902-150606-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/44/6c/c5/sweet-sour-chicken.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/e3/1a/5c/20180902-150601-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/e3/1a/5b/20180902-150020-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/e3/1a/5b/20180902-150020-largejpg.jpg']"
172,173. SUMO Fuencarral,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/4b/8a/16/servicio-rapido-y-buen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/36/5e/b7/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/a3/0a/99/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/35/ed/91/img-20180102-220831-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/7c/2a/43/photo1jpg.jpg']"
173,174. El Rey de los Tallarines,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/cf/62/e3/barra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/cf/62/e9/comedor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0c/e0/83/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0c/e0/82/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/9e/81/a7/tallarines-con-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0c/e0/81/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0c/e0/7d/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0c/e0/81/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0c/e0/7d/photo0jpg.jpg']"
174,175. Casa Bambu,Chinese,[]
175,176. Shanghai Station Juan Bravo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/91/bb/8b/paquetitos-de-pato-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/bb/86/langostinos-salteados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/bb/80/bolitas-de-lomo-caramelizado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/bb/7c/berenjena-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/bb/8d/seleccion-de-brochetas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/b7/dc/terraza-exterior-shanghai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/b7/d8/terraza-exterior-shanghai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/52/d0/54/arroz-frito-shanghai.jpg']"
176,177. 1-2-3 Wok,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/2c/c3/d1/buffet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2c/c3/d5/buffet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2c/c3/d4/buffet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2c/c3/d6/buffet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/2c/c3/d3/buffet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2c/c3/d2/buffet.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/84/c6/b3/1-2-3-wok.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/84/c6/b3/1-2-3-wok.jpg']"
177,178. Restaurante Dayuan,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/d4/9d/f2/restaurante-chino-da.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/d4/9e/6c/restaurante-chino-da.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/d4/9d/a6/restaurante-chino-da.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/60/15/6b/img-20171126-220120-largejpg.jpg']"
178,179. Restaurante Chino Victoria III,Chinese,[]
179,180. Xi An,Chinese,[]
180,181. Restaurante Bonsai Garden,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/d1/72/da/img-20161206-210706-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/24/7b/d8/rollitos-vietnamitas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/2f/1f/9b/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/24/7b/df/nudel-tres-delicias.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/24/7b/fd/pato-pekin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/2f/1f/9c/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/24/7b/c8/fachada-de-el-bonsai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/2f/1f/9e/photo3jpg.jpg']"
181,182. Da Fa Restaurante,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/0a/bd/56/21/tiras-de-buey.jpg']
182,183. Telemandarin,Chinese,[]
183,184. Xiaolongkan Hot Pot,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/e3/a0/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/a7/16/2e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/3b/d1/07/el-por-central.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/3b/ce/0a/el-mejor-hot-pot-de-madrid.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/e3/a1/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/e3/a8/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/e3/a3/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/e3/a8/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/ac/e3/a3/caption.jpg']"
184,185. Restaurante Dong Ge,Chinese,[]
185,186. Casa De Yu,Chinese,[]
186,187. Tao 369,Chinese,[]
187,188. Da Jin Hong,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/5a/6b/15/temaki-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/d3/13/c3/algas-fritas-buenisimas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/d3/13/e7/kubak-de-arroz.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/d3/13/ce/samora-vegetal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/d3/13/a9/detalle-de-carta-2.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/03/c8/6f/da-jin-hong-entrada.jpg']"
188,189. Restaurante Chino Centro,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/10/c8/61/f5/salon.jpg']
189,190. Restaurante Chino Universo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/17/95/8a/6c/20190519-153554-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/95/8a/69/20190519-152710-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/95/8a/6a/20190519-153248-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/95/8a/6b/20190519-153455-largejpg.jpg']"
190,191. Wok Shanghai,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/1d/fb/f7/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/13/24/c0/20170105-222814-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/1d/fb/f8/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0a/e4/2c/9d/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/2f/d4/0e/restaurante-wok-shanghai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/64/2c/0c/precios.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/64/2c/0c/precios.jpg']"
191,192. Kai Yuan,Chinese,[]
192,193. Palacio de Oriente,Chinese,[]
193,194. Lanzhou Empanaderia Ramen,Chinese,[]
194,195. Li Ming,Chinese,[]
195,196. Osaka,Chinese,[]
196,197. Kaigang Restaurante,Chinese,[]
197,198. El Rincon Del Chifa Peruano,Chinese,[]
198,199. Wok 4 You III,Chinese,[]
199,200. Wok Garden,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/10/26/59/cc/mejillones-a-la-vinagreta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/5b/cb/salchichas-y-morcilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/5c/13/niguri-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/59/94/salpicon-de-pulpo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/5a/c7/empanadas-deliciosas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/5b/b7/pina-a-la-parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/5b/fc/salmon-fresco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/59/a6/ensalada-fresca-de-tomate.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/5b/fc/salmon-fresco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/26/59/a6/ensalada-fresca-de-tomate.jpg']"
200,201. Warawara,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/b4/1e/4b/warawara.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/2f/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/30/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/2d/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/2e/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/33/photo9jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/31/photo7jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/2c/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/31/photo7jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/07/57/2c/photo2jpg.jpg']"
201,202. Restaurante Montecarmelo Cafe,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/b0/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/b4/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/b9/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/be/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/b1/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/b7/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/bc/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/6e/92/73/tempura-mixta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/ec/ca/bc/restaurante-montecarmelo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/6e/92/73/tempura-mixta.jpg']"
202,203. Mandarin Express SL.,Chinese,[]
203,204. SUMO Sexta Avenida,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/12/0a/d0/3f/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/a6/d1/5f/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/6a/b9/43/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/1f/95/a3/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/91/cb/22/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/a6/d1/5b/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/1f/95/a4/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/1f/95/a5/photo3jpg.jpg']"
204,205. Restaurante Pais Divino,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/3b/b4/49/restaurante-chino-pais.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/3b/b3/fb/restaurante-chino-pais.jpg']"
205,206. Restaurante Yang Guang,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/12/cf/e1/23/yang-guang-fachada.jpg']
206,207. Zensushi,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/14/c8/e6/63/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/bb/39/c1/zensushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/bb/39/c0/zensushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/bb/39/bf/zensushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/bb/39/c2/zensushi.jpg']"
207,208. Mercado de Los Mostenses-Bar Chino,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/ad/ef/73/ta-img-20210225-113018.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ad/ef/76/ta-img-20210225-113121.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/24/9a/eb/mixta-de-arroz-chaufa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/c5/da/3e/mercado-de-los-mostenses.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/2a/d3/3b/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/24/9a/83/sopa-wantun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/c3/f5/1d/el-mejor-ceviche-que.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/c3/f5/1d/el-mejor-ceviche-que.jpg']"
208,209. Fuhua,Chinese,[]
209,210. Restaurante Asiatico Xing,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/ba/d0/a3/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/5a/bb/32/kubak.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/5a/bf/23/pato-cantones.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/5a/bd/37/ternera-al-ajillo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/98/44/96/fb-img-1530912373815.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/6b/80/fd/img-20170825-155512-largejpg.jpg']"
210,211. Kekexily,Chinese,[]
211,212. Oriente City,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/0d/dd/0b/33/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/bc/0e/88/oriente-city.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/bc/0e/06/cartel-oriente-city.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/dd/0b/32/photo0jpg.jpg']"
212,213. Restaurante Dong Cheng,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/04/0a/3f/tallarines-a-la-bandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d7/fb/57/20190606-151827-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d7/fb/55/20190606-145405-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d7/fb/58/20190606-152046-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d7/fb/56/20190606-150018-largejpg.jpg']"
213,214. Asador Kokoxaxa,Chinese,[]
214,215. Shanghai Mama,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/1c/ff/a8/80/recoge-tu-pedido-en-shanghai.jpg']
